channel,coach,video_id,title,duration_min,views,in_catalog,transcribed,tagged,used_in_kb,difficulty,tags,champion_focus,summary,url
KireiLoL,,juvV5L5ZP4E,5s Rule Into Narnia Strategy - Unranked to Master - Jungle guide how to Invade & Snowball in Jungle,2058,,,,,,,,,,https://www.youtube.com/watch?v=juvV5L5ZP4E
KireiLoL,,XFxzmbs6UPw,77% WINRATE KR CHALLENGER BROKEN DOWN,13,,,,,,,,,,https://www.youtube.com/watch?v=XFxzmbs6UPw
KireiLoL,,Gv46u-6SY3Q,85% Winrate in KR Challenger Rengar - Nattynatt's Gameplay Breakdown,42,,,,,,,,,,https://www.youtube.com/watch?v=Gv46u-6SY3Q
KireiLoL,,fVrBEH7tOXE,A Challenger League of Legends Coach Helping YOU Climb!,2,,,,,,,,,,https://www.youtube.com/watch?v=fVrBEH7tOXE
KireiLoL,,wDwjywyjT7A,ABUSE AMBESSA JUNGLE BEFORE RIOT NERFS,87,,,,,,,,,,https://www.youtube.com/watch?v=wDwjywyjT7A
KireiLoL,,EooFmaVyvn0,ABUSE BEFORE NERFS  - MOST BROKEN JUNGLER,75,,,,,,,,,,https://www.youtube.com/watch?v=EooFmaVyvn0
KireiLoL,,KdkK9wra8BI,ABUSE BEFORE NERFS - How to play Diana and 1v9,27,,,,,,,,,,https://www.youtube.com/watch?v=KdkK9wra8BI
KireiLoL,,qnXznIxjC04,ABUSE THIS BEFORE NERFS,73,,,,,,,,,,https://www.youtube.com/watch?v=qnXznIxjC04
KireiLoL,,jVdvKqW5yfQ,ABUSING EARLY GAME FUNDAMENTALS IN KOREAN CHALLENGER,22,,,,,,,,,,https://www.youtube.com/watch?v=jVdvKqW5yfQ
KireiLoL,,-8bk15KdrPw,Achieve Master In 2026 - Here Is How,10,,,,,,,,,,https://www.youtube.com/watch?v=-8bk15KdrPw
KireiLoL,,g_LKFMiROjw,AFK Farming with Xin Zhao: Defying the Gank Meta!,27,,,,,,,,,,https://www.youtube.com/watch?v=g_LKFMiROjw
KireiLoL,,d9cAoVJun3k,AGURIN ACCUSED ME OF GHOSTING?,26,,,,,,,,,,https://www.youtube.com/watch?v=d9cAoVJun3k
KireiLoL,,nTS0h5Z_tno,ALL Jungle Fundamentals explained - How far are you from Diamond?,28,,,,,,,,,,https://www.youtube.com/watch?v=nTS0h5Z_tno
KireiLoL,,Ex6YzrsAHjg,ALL Jungle Fundamentals explained - How far are you from master?,22,,,,,,,,,,https://www.youtube.com/watch?v=Ex6YzrsAHjg
KireiLoL,,0Qmoibi6HfU,APPLY Challenger Fundamentals in YOUR RANK,22,,,,,,,,,,https://www.youtube.com/watch?v=0Qmoibi6HfU
KireiLoL,,Z94bG29Ly34,Apply These Lessons and Dominate Every Match – Coach Kirei,21,,,,,,,,,,https://www.youtube.com/watch?v=Z94bG29Ly34
KireiLoL,,IF90PXtwiqs,Assassin Fundamentals with Rengar - How to play Rengar,26,,,,,,,,,,https://www.youtube.com/watch?v=IF90PXtwiqs
KireiLoL,,9xEg3jOGPCs,Being a PERFECT Jungler For My Team,20,,,,,,,,,,https://www.youtube.com/watch?v=9xEg3jOGPCs
KireiLoL,,tUejdPcUbm8,BEST Jungle Tier List Patch 26.10 - League of Legends,28,,,,,,,,,,https://www.youtube.com/watch?v=tUejdPcUbm8
KireiLoL,,Z_P-OAbgjDM,BEST Jungle TIERLIST TO CLIMB OUT OF YOUR ELO - (Cheat ranks),37,,,,,,,,,,https://www.youtube.com/watch?v=Z_P-OAbgjDM
KireiLoL,,tXgw1Dj73uc,BEST Junglers - TIER LIST Patch 25.20 - League of Legends,13,,,,,,,,,,https://www.youtube.com/watch?v=tXgw1Dj73uc
KireiLoL,,g-IhRIY-oXw,BEST JUNGLERS Patch 26.8 - Jungle Tierlist,24,,,,,,,,,,https://www.youtube.com/watch?v=g-IhRIY-oXw
KireiLoL,,frlL6ipSeN4,BEST Junglers Tier List Patch 26.13 - League of Legends,32,,,,,,,,,,https://www.youtube.com/watch?v=frlL6ipSeN4
KireiLoL,,M2nZVIDfgdI,Best OTP Jungle Tierlist To CHEAT Elo With in 2026,24,,,,,,,,,,https://www.youtube.com/watch?v=M2nZVIDfgdI
KireiLoL,,knBkISDR9DE,BIGGEST JUNGLE PATCH THIS YEAR - 25.23 Jungle Tierlist League of legends,30,,,,,,,,,,https://www.youtube.com/watch?v=knBkISDR9DE
KireiLoL,,538CyhGTJg8,Brain Only. Mechanics Are Overrated!,19,,,,,,,,,,https://www.youtube.com/watch?v=538CyhGTJg8
KireiLoL,,UKepoe3A6Qc,Breakdown of Agurin Gameplay. What does he do different than everyone else?,21,,,,,,,,,,https://www.youtube.com/watch?v=UKepoe3A6Qc
KireiLoL,,CfP4wYjv_Ko,Challenger 10 years teaches you how to Carry inters in Jungle  - League of Legends S14,24,,,,,,,,,,https://www.youtube.com/watch?v=CfP4wYjv_Ko
KireiLoL,,dqeV__EjZhI,Challenger Diana Jungle Guide - Everything you need to know,21,,,,,,,,,,https://www.youtube.com/watch?v=dqeV__EjZhI
KireiLoL,,2djeQCvxFa4,CHALLENGER FUNDAMENTALS WORK IN EVERY RANK!,17,,,,,,,,,,https://www.youtube.com/watch?v=2djeQCvxFa4
KireiLoL,,JBayKx_cGMA,"Challenger Nocturne Jungle Guide 2026 | Best Build, Runes & Tips to 1v9",30,,,,,,,,,,https://www.youtube.com/watch?v=JBayKx_cGMA
KireiLoL,,Wi0860bOBhc,Challenger PLACED IN IRON 4 💀?,31,,,,,,,,,,https://www.youtube.com/watch?v=Wi0860bOBhc
KireiLoL,,NA6xXEA-Wm8,CHALLENGER S13 course episode 6: Waves understanding,24,,,,,,,,,,https://www.youtube.com/watch?v=NA6xXEA-Wm8
KireiLoL,,ji_SqMO2Nnc,CHALLENGER S13 course episode 7: ADVANCED JG TRACKING,13,,,,,,,,,,https://www.youtube.com/watch?v=ji_SqMO2Nnc
KireiLoL,,wEUFMCuoa-U,CHALLENGER S13 Jungle course - Episode 3: WINCONDITIONS&PATHING,16,,,,,,,,,,https://www.youtube.com/watch?v=wEUFMCuoa-U
KireiLoL,,oKXRQeaW3ME,CHALLENGER S13 Jungle course - Episode 4: SECRET PATHINGS,16,,,,,,,,,,https://www.youtube.com/watch?v=oKXRQeaW3ME
KireiLoL,,1MZbnoN064o,Challenger teaches you how to Carry inters in Jungle  - League of Legends,24,,,,,,,,,,https://www.youtube.com/watch?v=1MZbnoN064o
KireiLoL,,EErb_4Zx24o,CHALLENGER VIEGO GUIDE - How To Play Viego And Solo Carry Games,53,,,,,,,,,,https://www.youtube.com/watch?v=EErb_4Zx24o
KireiLoL,,T2VmP04zxZM,Challenger vs Non-Challenger (How to Jungle like a Challenger),25,,,,,,,,,,https://www.youtube.com/watch?v=T2VmP04zxZM
KireiLoL,,T_7dOn3qUBw,CHALLENGER VS OTHER RANKS - HOW DO YOU CLOSE THE GAP?,17,,,,,,,,,,https://www.youtube.com/watch?v=T_7dOn3qUBw
KireiLoL,,b95HHoifkz0,Coaching class episode 3: winconditions,67,,,,,,,,,,https://www.youtube.com/watch?v=b95HHoifkz0
KireiLoL,,xqolE65liLg,Coaching class episode 4: Carry games,55,,,,,,,,,,https://www.youtube.com/watch?v=xqolE65liLg
KireiLoL,,G0ldStkbLEg,COACHING DENDI on ELO HACKS - How to JUNGLE,106,,,,,,,,,,https://www.youtube.com/watch?v=G0ldStkbLEg
KireiLoL,,BxavFyUcU2U,Coaching Jungle Fundamentals - How to climb in League of Legends ,80,,,,,,,,,,https://www.youtube.com/watch?v=BxavFyUcU2U
KireiLoL,,ItYGWhV-FbA,COMPLETE ELISE GUIDE - HOW TO PLAY ELISE,79,,,,,,,,,,https://www.youtube.com/watch?v=ItYGWhV-FbA
KireiLoL,,SDTC-5NPvNA,Complete Graves Guide - How To Carry EVERY Game,56,,,,,,,,,,https://www.youtube.com/watch?v=SDTC-5NPvNA
KireiLoL,,U7YmhANeWcE,CORRECT Way to Fullclear (PLS Start doing this),17,,,,,,,,,,https://www.youtube.com/watch?v=U7YmhANeWcE
KireiLoL,,CMIIPcifKO4,CORRECT way to play Assasins - How to play Talon,41,,,,,,,,,,https://www.youtube.com/watch?v=CMIIPcifKO4
KireiLoL,,JYlzjjlOKAE,CORRECT Way to play for Objectives and Laners (be the 4%),13,,,,,,,,,,https://www.youtube.com/watch?v=JYlzjjlOKAE
KireiLoL,,OagZPgUae2I,Dantes Gets Coached by a PRO COACH - KireiOP,38,,,,,,,,,,https://www.youtube.com/watch?v=OagZPgUae2I
KireiLoL,,QeLfDbchGfs,"Diamond Players, Stop doing THIS - Coach Kirei",24,,,,,,,,,,https://www.youtube.com/watch?v=QeLfDbchGfs
KireiLoL,,pd2EMMe-e3o,DIANA OP in LOW ELO - ABUSE BEFORE NERFS!,36,,,,,,,,,,https://www.youtube.com/watch?v=pd2EMMe-e3o
KireiLoL,,qyCHvMHbYH4,doing this SIMPLE concept will help you carry many more games (WW concept),21,,,,,,,,,,https://www.youtube.com/watch?v=qyCHvMHbYH4
KireiLoL,,Zkezijh4eu8,DOMINATE Early Games as Jungle (2 losing lanes),26,,,,,,,,,,https://www.youtube.com/watch?v=Zkezijh4eu8
KireiLoL,,SFMDl3jUu3M,EDUCATING SINERIAS ON JUNGLE FUNDAMENTALS,17,,,,,,,,,,https://www.youtube.com/watch?v=SFMDl3jUu3M
KireiLoL,,dI-CMSEpoTM,EG vs MAD - Game 2 | Live review | Worlds 2022,45,,,,,,,,,,https://www.youtube.com/watch?v=dI-CMSEpoTM
KireiLoL,,XVBsHTzcIWg,ELISE JUNGLE GAMEPLAY GUIDE SEASON 16 - HOW TO PLAY ELISE JUNGLE,20,,,,,,,,,,https://www.youtube.com/watch?v=XVBsHTzcIWg
KireiLoL,,XcWWO4qF4PI,Emerald Is The HARDEST ELO...,26,,,,,,,,,,https://www.youtube.com/watch?v=XcWWO4qF4PI
KireiLoL,,1-aZjdTjEhU,EVERYONE PLAYS THIS CHAMP WRONG? (HECARIM JUNGLE SEASON 16),36,,,,,,,,,,https://www.youtube.com/watch?v=1-aZjdTjEhU
KireiLoL,,QEyKUNMm6Lk,EX PRO PLAYER VS FAKER,13,,,,,,,,,,https://www.youtube.com/watch?v=QEyKUNMm6Lk
KireiLoL,,H2SzdxLeHF8,First time Challenger after THIS Coaching Session.,5,,,,,,,,,,https://www.youtube.com/watch?v=H2SzdxLeHF8
KireiLoL,,HQf9-_ceXI8,FNC XL GAME 5 LIVE ANALYSIS,60,,,,,,,,,,https://www.youtube.com/watch?v=HQf9-_ceXI8
KireiLoL,,Oer8dnA_rj0,FREE JUNGLE TEMPO TRACKING GUIDE (MUST WATCH),12,,,,,,,,,,https://www.youtube.com/watch?v=Oer8dnA_rj0
KireiLoL,,o4YgqhW-VYM,From Bronze to Rank 1 - Climb out of Every ELO! KireiOP,15,,,,,,,,,,https://www.youtube.com/watch?v=o4YgqhW-VYM
KireiLoL,,PnuZWquKQM0,From Rank 140 to RANK 1 - ADC Coaching Session,68,,,,,,,,,,https://www.youtube.com/watch?v=PnuZWquKQM0
KireiLoL,,kzCt68fV51k,Fullclear or Gank? | Jungle Guide,20,,,,,,,,,,https://www.youtube.com/watch?v=kzCt68fV51k
KireiLoL,,Zu_X0KkI41c,Fullclearing and LOSING? (5 Reasons) and how to FIX IT,16,,,,,,,,,,https://www.youtube.com/watch?v=Zu_X0KkI41c
KireiLoL,,ro8Dr9wuAPI,FULLCLEARING and LOSING? (WATCH THIS),29,,,,,,,,,,https://www.youtube.com/watch?v=ro8Dr9wuAPI
KireiLoL,,P1SfUI2nX64,FUNDAMENTALS TO STOMP EARLY GAME,14,,,,,,,,,,https://www.youtube.com/watch?v=P1SfUI2nX64
KireiLoL,,blBxWnP04Uw,FUNDAMENTALS VS  THEBAUSFSS,20,,,,,,,,,,https://www.youtube.com/watch?v=blBxWnP04Uw
KireiLoL,,0yUR2snwTsE,FUNDAMENTALS WITH BEST TOPLANER IN THE WORLD,28,,,,,,,,,,https://www.youtube.com/watch?v=0yUR2snwTsE
KireiLoL,,t9AWbmtSIFE,G2 vs EG | Live Review | MSI,52,,,,,,,,,,https://www.youtube.com/watch?v=t9AWbmtSIFE
KireiLoL,,gFv-xZK_pzw,G2 vs T1 | Live Review | MSI | Rumble stage,61,,,,,,,,,,https://www.youtube.com/watch?v=gFv-xZK_pzw
KireiLoL,,nr0cCfLm-5Y,Generate LEAD and Snowball with FUNDAMENTALS (always works),21,,,,,,,,,,https://www.youtube.com/watch?v=nr0cCfLm-5Y
KireiLoL,,Z--KfgXoh7U,Give me 6 Mins and Your Midgame will be Challenger lvl,7,,,,,,,,,,https://www.youtube.com/watch?v=Z--KfgXoh7U
KireiLoL,,QhPcwQkNMw4,Gold is the Hardest ELO!!!,15,,,,,,,,,,https://www.youtube.com/watch?v=QhPcwQkNMw4
KireiLoL,,JIqBw79-bDU,GRAVES JUNGLE S+ IF YOU MASTER THIS MIDGAME CONCEPT,25,,,,,,,,,,https://www.youtube.com/watch?v=JIqBw79-bDU
KireiLoL,,1wuwe0eor6U,Hard Carry My L9 Team ft. RATIRL and YamatosDeath,13,,,,,,,,,,https://www.youtube.com/watch?v=1wuwe0eor6U
KireiLoL,,L3z08WeBHTE,HARDSTUCK in Split 3? - Here is why and WHAT TO DO!,13,,,,,,,,,,https://www.youtube.com/watch?v=L3z08WeBHTE
KireiLoL,,cSv7De85cLE,Holding Back Low ELO Players - Coach Kirei,14,,,,,,,,,,https://www.youtube.com/watch?v=cSv7De85cLE
KireiLoL,,9rKJJqineuY,How CHALLENGER Players Play ASSASSIN Junglers,23,,,,,,,,,,https://www.youtube.com/watch?v=9rKJJqineuY
KireiLoL,,8Vz1Bpd5nlE,How I climbed from Silver 1 to challenger in 6 months,13,,,,,,,,,,https://www.youtube.com/watch?v=8Vz1Bpd5nlE
KireiLoL,,2-gGk94zm4I,How I Solo Carried in THE MOST STACKED EU West Lobby... Nemisis-Santorin-hylissang,20,,,,,,,,,,https://www.youtube.com/watch?v=2-gGk94zm4I
KireiLoL,,wChSeVr1i0Q,How I Would Learn Jungle (If I Could start over),20,,,,,,,,,,https://www.youtube.com/watch?v=wChSeVr1i0Q
KireiLoL,,Vs2qHK4Zot4,How I Would Learn League of Legends (From a 13 Years Challenger),9,,,,,,,,,,https://www.youtube.com/watch?v=Vs2qHK4Zot4
KireiLoL,,29HgPzFfhbc,How this player got RANK #1 with a 77% winrate in EUW,27,,,,,,,,,,https://www.youtube.com/watch?v=29HgPzFfhbc
KireiLoL,,6I9fVWclYgQ,HOW TO 1V9 AS JUNGLE WITH 3 LOSING LANES! (Season 16 Guide),16,,,,,,,,,,https://www.youtube.com/watch?v=6I9fVWclYgQ
KireiLoL,,EXNqKMPOSH0,How to 1V9 On Qiyana Jungle,52,,,,,,,,,,https://www.youtube.com/watch?v=EXNqKMPOSH0
KireiLoL,,jOjrnAQF4S4,HOW TO 1V9 ON ZAAHEN - ZAAHEN JUNGLE GUIDE,75,,,,,,,,,,https://www.youtube.com/watch?v=jOjrnAQF4S4
KireiLoL,,uX6-O0iHElc,How to Abuse Their Poor Wave Control? - Coach Kirei,23,,,,,,,,,,https://www.youtube.com/watch?v=uX6-O0iHElc
KireiLoL,,32prvviTOYc,How to ABUSE Winning Matchup in Jungle,25,,,,,,,,,,https://www.youtube.com/watch?v=32prvviTOYc
KireiLoL,,dhqZ1o3oNcA,How to ACTUALLY Carry in jungle and 1v9 - Jungle Fundamentals,24,,,,,,,,,,https://www.youtube.com/watch?v=dhqZ1o3oNcA
KireiLoL,,ofoNKQagzc4,How to ACTUALLY Jungle track (Inflate ur elo),16,,,,,,,,,,https://www.youtube.com/watch?v=ofoNKQagzc4
KireiLoL,,j7jn2shGJ4U,How to Carry  in Teamfights as a Jungler,13,,,,,,,,,,https://www.youtube.com/watch?v=j7jn2shGJ4U
